weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-median,inc case,1,LU,0.97,1.07,0.69,0.94,-0.03,36,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,LU,1.01,1.24,0.58,0.94,0.11,31,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,LU,0.88,1.07,0.52,0.9,-0.01,31,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,LU,1.03,1.25,0.61,0.94,0.12,31,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,LU,0.85,1.07,0.52,0.87,-0.02,31,1,Luxembourg
All,EuroCOVIDhub-baseline,inc case,2,LU,1,1,0.49,1,0.01,35,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc case,2,LU,1.33,1.01,0.33,0.5,-0.27,6,1,Luxembourg
All,EuroCOVIDhub-mean,inc case,2,LU,1.02,1.24,0.66,0.94,0.09,35,1,Luxembourg
All,EuroCOVIDhub-median,inc case,2,LU,0.88,1.04,0.54,0.94,-0.02,35,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,LU,1.21,1.46,0.37,0.93,0.11,30,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,LU,0.87,1.14,0.4,0.9,-0.03,30,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,LU,1.19,1.46,0.37,0.9,0.11,30,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,LU,0.89,1.13,0.43,0.9,-0.02,30,1,Luxembourg
All,EuroCOVIDhub-baseline,inc case,3,LU,1,1,0.53,1,0.01,34,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc case,3,LU,1.27,1.04,0.17,0.67,-0.47,6,1,Luxembourg
All,EuroCOVIDhub-mean,inc case,3,LU,1.11,1.42,0.47,0.91,0.09,34,1,Luxembourg
All,EuroCOVIDhub-median,inc case,3,LU,0.89,1.12,0.59,0.94,-0.02,34,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,LU,1.16,1.4,0.21,0.86,0.1,29,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,LU,0.96,1.23,0.34,0.86,-0.08,29,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,LU,1.17,1.4,0.28,0.86,0.1,29,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,LU,0.95,1.23,0.34,0.86,-0.09,29,1,Luxembourg
All,EuroCOVIDhub-baseline,inc case,4,LU,1,1,0.52,1,0,33,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc case,4,LU,1.3,1.12,0,0.5,-0.62,6,1,Luxembourg
All,EuroCOVIDhub-mean,inc case,4,LU,1.14,1.37,0.42,0.91,0.08,33,1,Luxembourg
All,EuroCOVIDhub-median,inc case,4,LU,0.92,1.21,0.52,0.88,-0.07,33,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,LU,0.58,1.1,0.69,0.97,0.05,32,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,LU,0.62,1.08,0.66,1,0.03,32,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,LU,0.58,1.1,0.66,0.97,0.06,32,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,LU,0.62,1.11,0.66,1,0.05,32,1,Luxembourg
All,EuroCOVIDhub-baseline,inc death,1,LU,1,1,0.67,1,-0.02,36,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,1,LU,0.21,1.1,0.67,1,0.29,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,1,LU,0.21,1.1,0.67,1,0.29,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,1,LU,0.21,1.1,0.67,1,0.29,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,1,LU,0.21,1.1,0.67,1,0.29,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc death,1,LU,0.21,1.1,0.64,1,0.19,11,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc death,1,LU,0.21,1.1,0.64,1,0.19,11,1,Luxembourg
All,EuroCOVIDhub-mean,inc death,1,LU,1.04,1.11,0.58,0.97,0.06,36,1,Luxembourg
All,EuroCOVIDhub-median,inc death,1,LU,1,1.1,0.58,0.97,0.03,36,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,LU,0.48,0.79,0.61,0.97,0.08,31,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,LU,0.53,0.75,0.58,1,0.05,31,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,LU,0.48,0.81,0.61,0.97,0.09,31,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,LU,0.53,0.77,0.58,1,0.07,31,1,Luxembourg
All,EuroCOVIDhub-baseline,inc death,2,LU,1,1,0.71,0.97,0.06,35,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,2,LU,0.24,0.82,0.78,1,0.31,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,2,LU,0.24,0.82,0.78,1,0.31,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,2,LU,0.24,0.82,0.78,1,0.31,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,2,LU,0.24,0.82,0.78,1,0.31,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc death,2,LU,0.24,0.84,0.73,1,0.15,11,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc death,2,LU,0.24,0.84,0.73,1,0.15,11,1,Luxembourg
All,EuroCOVIDhub-mean,inc death,2,LU,0.98,0.87,0.6,0.94,0.12,35,1,Luxembourg
All,EuroCOVIDhub-median,inc death,2,LU,1.01,0.89,0.54,0.97,0.06,35,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,LU,0.65,0.71,0.6,0.97,0.19,30,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,LU,0.75,0.67,0.6,1,0.13,30,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,LU,0.64,0.71,0.6,0.97,0.18,30,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,LU,0.75,0.71,0.57,1,0.13,30,1,Luxembourg
All,EuroCOVIDhub-baseline,inc death,3,LU,1,1,0.82,1,0.1,34,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,LU,0.29,0.8,0.67,1,0.36,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,LU,0.29,0.8,0.67,1,0.36,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,LU,0.29,0.8,0.67,1,0.36,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,LU,0.29,0.8,0.67,1,0.36,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc death,3,LU,0.29,0.82,0.55,1,0.15,11,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc death,3,LU,0.29,0.82,0.55,1,0.15,11,1,Luxembourg
All,EuroCOVIDhub-mean,inc death,3,LU,1.08,0.75,0.62,0.94,0.2,34,1,Luxembourg
All,EuroCOVIDhub-median,inc death,3,LU,0.99,0.69,0.53,0.97,0.14,34,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,LU,0.58,0.73,0.66,1,0.21,29,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,LU,0.68,0.71,0.62,1,0.14,29,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,LU,0.58,0.73,0.66,1,0.21,29,1,Luxembourg
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,LU,0.68,0.72,0.62,1,0.13,29,1,Luxembourg
All,EuroCOVIDhub-baseline,inc death,4,LU,1,1,0.85,1,0.15,33,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,LU,0.26,0.82,0.56,1,0.38,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,LU,0.26,0.82,0.56,1,0.38,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,LU,0.26,0.82,0.56,1,0.38,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,LU,0.26,0.82,0.56,1,0.38,9,1,Luxembourg
All,EuroCOVIDhub-cutoff_mean,inc death,4,LU,0.26,0.8,0.64,1,0.27,11,1,Luxembourg
All,EuroCOVIDhub-cutoff_median,inc death,4,LU,0.26,0.8,0.64,1,0.27,11,1,Luxembourg
All,EuroCOVIDhub-mean,inc death,4,LU,0.96,0.79,0.67,0.97,0.26,33,1,Luxembourg
All,EuroCOVIDhub-median,inc death,4,LU,0.99,0.68,0.64,0.97,0.16,33,1,Luxembourg
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,LV,0.91,0.68,0.59,0.91,0.01,32,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,LV,0.93,0.71,0.5,0.91,-0,32,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,LV,0.91,0.66,0.59,0.91,0.01,32,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,LV,0.93,0.69,0.5,0.91,-0,32,1,Latvia
All,EuroCOVIDhub-baseline,inc case,1,LV,1,1,0.14,0.78,-0.11,36,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,LV,1.24,0.69,0.48,0.86,-0.05,21,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,LV,1.2,0.7,0.43,0.86,-0.08,21,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,LV,1.15,0.67,0.48,0.86,-0.04,21,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,LV,1.12,0.68,0.48,0.86,-0.06,21,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc case,1,LV,1.14,0.65,0.52,0.86,-0.05,21,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc case,1,LV,1.11,0.67,0.43,0.86,-0.1,21,1,Latvia
All,EuroCOVIDhub-mean,inc case,1,LV,0.84,0.66,0.56,0.92,-0.03,36,1,Latvia
All,EuroCOVIDhub-median,inc case,1,LV,0.87,0.71,0.56,0.92,-0,36,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,LV,1.03,0.79,0.39,0.84,-0.02,31,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,LV,1.05,0.81,0.29,0.84,-0.09,31,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,LV,1,0.76,0.39,0.84,-0.02,31,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,LV,1.02,0.79,0.29,0.84,-0.09,31,1,Latvia
All,EuroCOVIDhub-baseline,inc case,2,LV,1,1,0.29,0.63,-0.09,35,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,LV,1.44,0.85,0.45,0.8,-0.15,20,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,LV,1.41,0.86,0.45,0.85,-0.18,20,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,LV,1.4,0.82,0.45,0.8,-0.14,20,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,LV,1.37,0.83,0.4,0.85,-0.16,20,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc case,2,LV,1.37,0.81,0.45,0.8,-0.16,20,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc case,2,LV,1.34,0.82,0.4,0.85,-0.22,20,1,Latvia
All,EuroCOVIDhub-mean,inc case,2,LV,0.88,0.74,0.43,0.89,-0.07,35,1,Latvia
All,EuroCOVIDhub-median,inc case,2,LV,0.88,0.76,0.37,0.86,-0.12,35,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,LV,1.24,0.94,0.23,0.77,-0.04,30,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,LV,1.28,0.95,0.2,0.77,-0.13,30,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,LV,1.2,0.91,0.23,0.77,-0.04,30,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,LV,1.2,0.91,0.2,0.77,-0.14,30,1,Latvia
All,EuroCOVIDhub-baseline,inc case,3,LV,1,1,0.29,0.59,-0.1,34,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,3,LV,1.88,1.04,0.42,0.79,-0.2,19,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,3,LV,1.74,1.04,0.37,0.79,-0.26,19,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,3,LV,1.74,1.02,0.32,0.84,-0.19,19,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,3,LV,1.69,1.01,0.32,0.74,-0.23,19,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc case,3,LV,1.72,1,0.37,0.79,-0.21,19,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc case,3,LV,1.68,1,0.16,0.79,-0.29,19,1,Latvia
All,EuroCOVIDhub-mean,inc case,3,LV,1.05,0.88,0.35,0.82,-0.09,34,1,Latvia
All,EuroCOVIDhub-median,inc case,3,LV,1.07,0.9,0.26,0.79,-0.17,34,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,LV,1.14,0.83,0.31,0.72,-0.04,29,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,LV,1.14,0.83,0.17,0.69,-0.16,29,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,LV,1.1,0.8,0.31,0.72,-0.04,29,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,LV,1.1,0.8,0.17,0.69,-0.16,29,1,Latvia
All,EuroCOVIDhub-baseline,inc case,4,LV,1,1,0.21,0.52,-0.14,33,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,4,LV,1.65,0.95,0.39,0.72,-0.25,18,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,4,LV,1.56,0.93,0.39,0.72,-0.32,18,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,4,LV,1.59,0.92,0.33,0.67,-0.26,18,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,4,LV,1.52,0.91,0.28,0.67,-0.31,18,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc case,4,LV,1.58,0.91,0.33,0.72,-0.26,18,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc case,4,LV,1.51,0.9,0.28,0.72,-0.38,18,1,Latvia
All,EuroCOVIDhub-mean,inc case,4,LV,0.97,0.77,0.3,0.79,-0.12,33,1,Latvia
All,EuroCOVIDhub-median,inc case,4,LV,1.02,0.78,0.21,0.73,-0.2,33,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,LV,0.7,0.57,0.56,0.97,-0.03,32,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,LV,0.67,0.56,0.5,0.97,-0.09,32,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,LV,0.71,0.56,0.53,0.97,-0.04,32,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,LV,0.68,0.56,0.44,0.97,-0.08,32,1,Latvia
All,EuroCOVIDhub-baseline,inc death,1,LV,1,1,0.19,0.92,-0.07,36,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,1,LV,0.68,0.57,0.43,0.96,0.03,28,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,1,LV,0.61,0.56,0.5,0.93,0.03,28,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,1,LV,0.69,0.56,0.43,0.96,0.03,28,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,1,LV,0.62,0.55,0.5,0.93,0.03,28,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc death,1,LV,0.7,0.57,0.46,0.96,0.05,28,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc death,1,LV,0.65,0.55,0.5,0.93,0.04,28,1,Latvia
All,EuroCOVIDhub-mean,inc death,1,LV,0.62,0.57,0.64,0.97,-0.05,36,1,Latvia
All,EuroCOVIDhub-median,inc death,1,LV,0.64,0.57,0.56,0.97,-0.06,36,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,LV,0.62,0.45,0.61,0.97,0.01,31,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,LV,0.56,0.44,0.61,0.94,-0.02,31,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,LV,0.62,0.45,0.61,0.97,-0.02,31,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,LV,0.57,0.44,0.61,0.94,-0.01,31,1,Latvia
All,EuroCOVIDhub-baseline,inc death,2,LV,1,1,0.34,0.91,-0.11,35,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,2,LV,0.56,0.42,0.63,0.96,0.01,27,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,2,LV,0.51,0.4,0.67,0.93,0.02,27,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,2,LV,0.55,0.41,0.63,0.96,0.01,27,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,2,LV,0.53,0.4,0.67,0.96,0.01,27,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc death,2,LV,0.58,0.43,0.63,0.96,0.01,27,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc death,2,LV,0.55,0.41,0.63,0.96,0.02,27,1,Latvia
All,EuroCOVIDhub-mean,inc death,2,LV,0.58,0.46,0.66,0.97,-0.05,35,1,Latvia
All,EuroCOVIDhub-median,inc death,2,LV,0.52,0.45,0.6,0.94,-0.05,35,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,LV,0.48,0.35,0.53,1,0.01,30,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,LV,0.46,0.38,0.53,0.93,-0.02,30,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,LV,0.48,0.36,0.53,1,0.01,30,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,LV,0.47,0.39,0.53,0.9,-0.02,30,1,Latvia
All,EuroCOVIDhub-baseline,inc death,3,LV,1,1,0.35,0.88,-0.07,34,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,LV,0.37,0.28,0.58,0.96,0.12,26,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,LV,0.37,0.29,0.58,0.92,0.12,26,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,LV,0.37,0.29,0.58,0.96,0.12,26,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,LV,0.41,0.29,0.58,0.92,0.1,26,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc death,3,LV,0.39,0.29,0.65,0.96,0.14,26,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc death,3,LV,0.39,0.29,0.62,0.92,0.12,26,1,Latvia
All,EuroCOVIDhub-mean,inc death,3,LV,0.47,0.37,0.53,1,-0.05,34,1,Latvia
All,EuroCOVIDhub-median,inc death,3,LV,0.52,0.4,0.56,0.91,-0.07,34,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,LV,0.53,0.35,0.62,1,0.01,29,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,LV,0.5,0.35,0.52,0.86,-0.1,29,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,LV,0.56,0.36,0.59,1,-0,29,1,Latvia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,LV,0.54,0.36,0.52,0.86,-0.1,29,1,Latvia
All,EuroCOVIDhub-baseline,inc death,4,LV,1,1,0.39,0.88,-0.07,33,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,LV,0.44,0.3,0.64,0.96,0.04,25,1,Latvia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,LV,0.46,0.3,0.56,0.96,0.03,25,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,LV,0.45,0.3,0.6,0.96,0.04,25,1,Latvia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,LV,0.49,0.31,0.56,0.92,0.02,25,1,Latvia
All,EuroCOVIDhub-cutoff_mean,inc death,4,LV,0.46,0.3,0.6,0.96,0.05,25,1,Latvia
All,EuroCOVIDhub-cutoff_median,inc death,4,LV,0.46,0.31,0.56,0.92,0.02,25,1,Latvia
All,EuroCOVIDhub-mean,inc death,4,LV,0.59,0.38,0.58,1,-0.06,33,1,Latvia
All,EuroCOVIDhub-median,inc death,4,LV,0.51,0.39,0.55,0.88,-0.15,33,1,Latvia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,MT,0.94,0.97,0.47,0.84,0.07,32,1,Malta
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,MT,0.89,1.01,0.47,0.88,-0.01,32,1,Malta
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,MT,0.94,0.95,0.47,0.91,0.11,32,1,Malta
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,MT,0.89,0.99,0.47,0.88,-0,32,1,Malta
All,EuroCOVIDhub-baseline,inc case,1,MT,1,1,0.47,0.89,0.18,36,1,Malta
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,MT,0.28,1.04,0.47,0.73,0.03,15,1,Malta
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,MT,0.26,1.06,0.47,0.73,0.05,15,1,Malta
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,MT,0.28,1.04,0.47,0.73,0.03,15,1,Malta
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,MT,0.26,1.05,0.47,0.73,0.05,15,1,Malta
All,EuroCOVIDhub-cutoff_mean,inc case,1,MT,0.25,1.03,0.6,0.8,-0.01,15,1,Malta
All,EuroCOVIDhub-cutoff_median,inc case,1,MT,0.25,1.03,0.6,0.8,-0.01,15,1,Malta
All,EuroCOVIDhub-mean,inc case,1,MT,1.32,1.03,0.42,0.89,0.3,36,1,Malta
All,EuroCOVIDhub-median,inc case,1,MT,1.18,1.01,0.44,0.89,0.07,36,1,Malta
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,MT,1.42,1.27,0.35,0.74,0.22,31,1,Malta
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,MT,0.94,1.11,0.48,0.74,0.01,31,1,Malta
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,MT,1.39,1.26,0.35,0.77,0.27,31,1,Malta
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,MT,0.91,1.09,0.48,0.77,0.01,31,1,Malta
All,EuroCOVIDhub-baseline,inc case,2,MT,1,1,0.49,0.83,0.26,35,1,Malta
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,MT,0.52,1.27,0.33,0.73,0,15,1,Malta
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,MT,0.56,1.28,0.33,0.73,0.01,15,1,Malta
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,MT,0.52,1.27,0.33,0.73,0,15,1,Malta
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,MT,0.56,1.28,0.33,0.73,0.01,15,1,Malta
